x1,x2,group
3.662748745889745,8.994196644055512,gamma
8.392048318074988,3.676965133918115,gamma
5.60801710744211,3.183009265714352,gamma
10.27029539179738,3.2622826342214424,gamma
1.7737782052767495,5.0777145886946435,gamma
7.546683911883667,6.6311663406432375,gamma
6.886221093873791,6.930632772647816,gamma
8.118161714594763,6.3685239224925345,gamma
8.217470286275846,15.192386928942234,gamma
8.251072472130739,6.1705000624954565,gamma
8.068232186995214,8.964797194751972,gamma
8.265890430218596,10.458298102714608,gamma
3.3749121736523016,13.073174972671438,gamma
10.338085780584537,6.977748311675905,gamma
4.033632824651706,3.0434391404749555,gamma
6.494708773322598,3.5078576935063417,gamma
7.341001487739763,5.599987181340994,gamma
6.528027747422821,5.171525648200152,gamma
10.032165964750373,10.801175989157105,gamma
7.103859287000649,5.327300517965398,gamma
7.6173558440055,3.5480227480323094,gamma
8.636399677169898,6.799372370173676,gamma
7.694765575914903,8.402862350763012,gamma
6.6190929656602915,4.060100948119662,gamma
9.128454481390568,6.313078545350206,gamma
7.669754741501311,5.339264721539856,gamma
4.827784343090949,5.036430761214039,gamma
6.049541604780165,5.807954020954504,gamma
5.43239462239164,5.685710847310305,gamma
9.953563651757465,6.7356846974469065,gamma
9.15041739899132,8.747391027279212,gamma
8.603582078184365,8.045550915245874,gamma
6.026466395087368,3.234471025467056,gamma
8.556726463163587,7.842726517836201,gamma
7.21055483348205,10.528283782582557,gamma
6.406138493358252,4.088226964394163,gamma
7.636613700227004,5.566413210336284,gamma
6.483277683429037,2.496009167084818,gamma
7.810715664474256,6.178480998224763,gamma
7.133410684082694,8.059911366061879,gamma
7.838426407574856,7.821694992898741,gamma
5.327321426898401,6.181596807065345,gamma
6.297873391247727,7.528233304479463,gamma
7.446076915071317,9.955682205343825,gamma
7.569273529379407,8.780742389984594,gamma
4.154619725049663,8.699622298610718,gamma
6.46928400553613,11.314867232362063,gamma
7.4294428216420085,6.791633836892494,gamma
8.076479522801215,8.939092676755688,gamma
2.764092842643028,4.7690790347680325,gamma
7.605268388431598,4.266446372220165,gamma
6.511161695041431,10.820133401574562,gamma
9.151249458304754,5.060224988316396,gamma
5.09617190905485,18.951999003395496,gamma
5.769671132001637,3.075150817824937,gamma
8.72195841062318,6.525379155154233,gamma
9.600336054481936,10.976454176679551,gamma
6.5181347286692235,7.491474858249745,gamma
9.598133209837982,8.890349580391401,gamma
4.289415992048122,9.275504434731406,gamma
5.485429113853627,7.559444461086365,gamma
9.803819305566941,12.58056056848222,gamma
10.257649528199313,3.4932681018015446,gamma
7.247205605124821,6.932994515129699,gamma
9.759850100592134,5.102758297402382,gamma
8.101294325859797,6.797901019284871,gamma
6.22060059965043,7.537700552956372,gamma
4.736575374619919,8.088569713853984,gamma
7.540284613051673,8.390406063815421,gamma
5.407374493896296,10.18175179796506,gamma
6.42067211880988,18.516020085641397,gamma
5.713725264910035,6.704619714002502,gamma
5.639054402917853,4.794793637677308,gamma
8.41874215083963,6.0815495748207935,gamma
6.056825714331109,5.342151539464831,gamma
3.804459901347856,10.804028183700478,gamma
12.269611451888114,6.891305336863539,gamma
7.264843327386112,7.769152730945475,gamma
6.883961516195227,11.85835113777379,gamma
8.957004045426073,12.55224501725595,gamma
5.847562107354964,6.283031299390972,gamma
9.032405660549598,6.0333498113039745,gamma
4.87573154521475,9.623603296440363,gamma
6.875874383476073,8.193343841671092,gamma
4.584923683445549,12.689554428854123,gamma
5.9972057229064415,8.788357510565568,gamma
5.543730991796229,9.293885038555226,gamma
5.614398298776613,14.395314433707822,gamma
8.167920609537752,13.618175756806224,gamma
6.5986393238175225,2.0816684048703125,gamma
5.219667371417739,3.9738273804692996,gamma
9.367091777799102,8.97281429770465,gamma
10.714384521521204,3.7957179862295365,gamma
10.310974566058245,5.897881610668225,gamma
7.843290620959859,7.5249101308069415,gamma
7.588713762136237,16.133210284813767,gamma
7.604344582765733,11.834230083236154,gamma
2.960877296582412,-10.090059433706045,normal
1.2306019338893375,1.5370686145550714,normal
8.072839244452366,-8.84584416016719,normal
4.154417633184016,0.20120651310660698,normal
4.0093174348499065,-4.755339239473159,normal
7.775747536517526,-1.8567417361919918,normal
0.06851791841373789,-8.193063258090929,normal
4.589959278774618,-1.874810966213448,normal
3.2115621171235995,-6.773077721881544,normal
1.1773227856704551,-8.478400300497093,normal
3.2191384581941325,-5.032070068486072,normal
4.198640623755176,-2.661114012424818,normal
4.410032566434105,-6.285721022008375,normal
2.1595012870599923,-3.765084897498199,normal
5.331339495261226,-5.117649978807505,normal
0.37087943946192725,-3.465583663147866,normal
4.7008216519844686,-0.8093733353475989,normal
5.1469724232159635,-6.0040886792676895,normal
4.4967139443688495,-1.5296218128706776,normal
2.905747932396525,-6.703528786635208,normal
4.594784190365809,-10.66708066036853,normal
4.262861043770933,-5.146649382894434,normal
6.6785977514132835,-0.9175588354417958,normal
6.815608925561926,-7.175521974975588,normal
5.585013837956315,-5.978500008365152,normal
1.654325808333141,3.8632526114338486,normal
4.94255803158309,-4.943668283965724,normal
6.015466957081949,-2.9959080313029007,normal
1.514009222206027,-6.244239300355594,normal
6.1409484443996085,3.2739503011858178,normal
5.378650830505477,-4.073246138797929,normal
-0.06723356402657821,-0.29634512018752623,normal
1.6524717063813141,-7.853870932596106,normal
1.3543936680242994,-5.260656969743955,normal
4.199742043205721,-1.6379704051033612,normal
3.777644484050242,-0.6150594375637737,normal
3.5972901542250537,0.10165219389728009,normal
6.958261174271357,-5.375561275053843,normal
1.645818237124785,2.5046197460672657,normal
0.18694232637402486,-3.8622426929394127,normal
4.381827013161801,-1.5498604989057636,normal
1.674670741561545,-3.4427506985998084,normal
1.104833243681151,-6.565669168134891,normal
3.774469681955697,-3.620908470981382,normal
4.433897666602001,-4.445163150788023,normal
1.659872022182547,-9.435177714177613,normal
4.426484927161994,-6.003083517462668,normal
3.3879020667242132,3.6236327217931485,normal
1.5130093971801335,-10.507636463799102,normal
5.71370293722818,-2.444514808556148,normal
6.911104338143271,-5.852298264397691,normal
3.189171084701557,-1.2724371404656152,normal
5.013060188430917,-4.779299883860301,normal
4.691642273110224,-7.554025468000926,normal
1.9431939971412966,0.7548738819178924,normal
3.63924675124911,-1.428433787278835,normal
4.419297193151033,-7.476495620217948,normal
2.0174491192490596,-2.4299162909779266,normal
4.629896079016418,1.3062696802652258,normal
5.580908503820226,-8.577916187180783,normal
3.5570979029230836,-0.8895600583655314,normal
5.9210323878754885,0.8896536186418684,normal
2.788768158152882,-3.092247918288284,normal
3.408206697759007,-3.8245256376255004,normal
5.588052732877588,-4.394907272896442,normal
2.8489044845571683,-1.5696659108609419,normal
0.5520987439823455,-7.917371020967426,normal
0.3696921190489384,-3.7991319415790734,normal
4.9125200463754854,0.7425081635818902,normal
4.486856213925321,-5.123458155449395,normal
6.429337898293388,1.5934401974735861,normal
3.15719723176062,-8.756413669481228,normal
5.077960081763322,3.060009875696652,normal
4.8235291668100375,-0.4111537836517347,normal
4.444267227409199,-7.030891885939033,normal
4.975954619707836,-9.641467575775092,normal
0.891312833308004,-8.442456091255092,normal
1.7650358889186024,-8.516998204539853,normal
4.252627345663965,2.8985046777807852,normal
8.225175201704683,-9.519430842464882,normal
3.495818366855892,-0.7635616526605498,normal
3.139015145508835,-10.722415787270844,normal
4.838756636616484,2.492061887064753,normal
5.743184949256197,1.1415504474324383,normal
2.829840801509846,-0.18522319382176589,normal
2.516704953647958,1.6445366988402528,normal
2.949810681111721,-9.758599398649043,normal
0.18188906994970777,-10.111658796285571,normal
2.7684415878856603,-7.6157421224656145,normal
2.1547826259416,-8.757911436874242,normal
1.6412555727929252,-5.7737930276420215,normal
3.051266837415262,-9.989902523116257,normal
8.906074347976414,-4.865694234688993,normal
5.4469210533835435,-7.795213077232921,normal
3.714610444265983,5.475003710900193,normal
2.279929010452676,-1.6299961990938914,normal
4.719812775033269,-2.534332694577457,normal
-0.2220395141991256,-0.3853535833042492,normal
5.253216970121851,-11.49825179512376,normal
6.314720113354218,-3.754709838713096,normal
2.9929303190655294,-4.438818276873918,normal
3.8168821280008283,5.835578182511146,normal
3.5470628852232027,-5.775970215667437,normal
2.665218738559461,1.8430266161158064,normal
7.2830626385000325,3.189899708563048,normal
3.3758952315045416,-3.7148363993499585,normal
4.842863458773977,-0.6862114012097345,normal
1.338299895390445,-8.58562840502227,normal
3.7034387276854583,-4.994577620324118,normal
4.915937009246612,-4.0404667453749905,normal
1.467764343271568,-6.417050279325069,normal
5.583105895601093,-1.0448471097498535,normal
4.162501294950147,1.0012378692417006,normal
3.244446205517828,-7.349219040985366,normal
0.03933380156924482,-2.2986674606031485,normal
3.364431178252637,-7.526169138525776,normal
5.147501338891697,-3.5067203995582243,normal
2.6477441604455194,-0.2181129273428164,normal
3.6442789847365713,-8.69206341827081,normal
6.832411153071822,-2.6622399870679985,normal
1.4030360525901968,-5.425173434443975,normal
5.565778610982209,-6.571522847600281,normal
2.6845857780292297,-2.7387730651093416,normal
2.0623108112111836,-9.465510035090233,normal
1.8572871184024065,3.118305012311141,normal
7.0239684368007245,-2.3604920440179162,normal
3.107119945078976,-8.631804793191208,normal
1.2637231521737342,-1.2151092703350979,normal
5.913389991848377,-9.609508996078606,normal
2.9691873423933197,2.9091969764157524,normal
5.270473207846295,3.666814349621558,normal
0.755319319990956,-6.49327766692514,normal
-0.47715198420311644,-1.510945465614225,normal
2.5106561546183883,-0.2411525645760646,normal
4.003117066452084,-7.654772139905486,normal
1.4740418898296124,-11.110196897673651,normal
1.3563907305795109,-2.3882204488453915,normal
4.487450217983381,1.119295802497084,normal
4.547346728527698,-4.670409156299078,normal
2.9568022926973514,-4.609099102927707,normal
2.6776574016835317,-10.497315926960654,normal
1.4960297371576985,0.47549226101353437,normal
2.1744935049966854,-7.105193244793879,normal
2.389337723076416,-3.791202685140605,normal
5.2781480234615765,-5.038001590045764,normal
4.577463204424192,1.9549951884024663,normal
5.753929059035097,-8.070997230666098,normal
3.9118626845377293,-6.97163226957999,normal
2.805619048857351,2.7792441688213767,normal
5.764359893703897,1.5188364578567146,normal
3.618263195014775,-10.135326379579826,normal
3.1848613823578376,-8.854897016503955,normal
2.912247729019198,-0.7715693481781716,normal
5.841516885111738,-5.937683656224831,normal
5.005667172744815,-3.699878676019953,normal
2.5663158664625776,-2.489771570283371,normal
0.6049770139886186,0.926888084386567,normal
1.682128776900162,-4.724278199411315,normal
5.9460892531320075,-0.37482160294750244,normal
5.503101520847473,-0.2080975415612003,normal
4.574952783939735,-5.376447436849897,normal
4.404777857062824,6.192332996394168,normal
4.789951359027744,-5.558528588133124,normal
3.629617878483108,-4.746509258701137,normal
2.991212438551628,-2.9238676211313233,normal
7.4186057889870245,-1.7323808013476558,normal
1.0698647840875029,-0.931086252882054,normal
2.8520678381651012,-3.836339855881274,normal
1.9761581003231452,-5.796972926151437,normal
5.290242674029658,-5.638480429007317,normal
4.617923741470518,-11.831732800808922,normal
3.1502807068966976,0.8342771806346319,normal
3.6115448948430844,1.7038801444856544,normal
3.5461497430482996,-8.95752104469846,normal
7.582809169468309,-0.5990196738890661,normal
7.405994845871563,-5.265994317970428,normal
3.057356570595932,-1.585154305924342,normal
2.4906609847532977,-4.876540374836983,normal
1.294723010705789,-2.410287982979865,normal
3.8325907776725825,-3.82473724186318,normal
0.02538323446384272,-0.4535208683029497,normal
3.0025635872909087,-8.178689842435999,normal
8.000895254448743,-8.208070313021569,normal
5.664497750601199,2.7726158373355556,normal
3.5991822934723228,-7.020245005087318,normal
4.246458207279785,-3.8118762430003503,normal
3.4318251991232107,-5.5957028560818305,normal
3.856328452733184,-1.6863911133900689,normal
4.695741343708128,0.0544308888520284,normal
5.40273571873999,-5.6710475229988875,normal
5.4819863377946945,3.561010606174043,normal
4.88289186989716,-0.8869998128023324,normal
3.7460992674074243,-7.278873069088336,normal
5.349483188098596,-1.5014196370565078,normal
3.0496562824997757,-6.856281544684565,normal
4.058918753405372,6.541842441729253,normal
6.061830927751437,-4.466554550323919,normal
1.6523102110282077,-7.621663499400327,normal
2.7820514176979074,-0.11674792792409372,normal
2.410194282371389,-6.064024580796369,normal
-0.7973064390160788,8.836303078376842,log-normal
-1.6171895465744084,2.7253962244461425,log-normal
1.741499480988884,4.608706108280775,log-normal
-0.8962472796534866,4.854648844778644,log-normal
2.9466057180575063,3.167366422034126,log-normal
-2.029656813542662,6.654231154605754,log-normal
-3.7255560575653472,5.3077432546274075,log-normal
-0.28523004790651585,2.932020667318347,log-normal
-4.1549914361522635,6.043512225527942,log-normal
0.32931940321872766,8.594879591942007,log-normal
-1.55268237215666,10.035134289078352,log-normal
-4.870930670238126,10.41714495808553,log-normal
2.1583094580127278,2.6402979602854684,log-normal
0.4021907883325262,6.45000584371771,log-normal
-1.6848359463786067,4.322439410261243,log-normal
-0.6309178838669818,4.188311251833285,log-normal
-2.3689475327150045,7.173356801613614,log-normal
-2.2337212023455884,7.571981723060318,log-normal
0.5393121407492074,7.158913917145985,log-normal
-3.245495041130029,7.263044980352313,log-normal
-1.0186885035512079,6.622545794579301,log-normal
-0.08695807788141108,5.30755433534302,log-normal
-0.9061070379939603,6.179223582530753,log-normal
-1.5053481433897438,17.487182138202044,log-normal
-3.1973916575220676,8.614569801493476,log-normal
0.6495311037734837,3.0582113161492277,log-normal
-2.4886725826361413,2.230768833022001,log-normal
0.2250153540029487,5.3200725159803826,log-normal
-1.0182717074521668,8.081475472874269,log-normal
-1.340553082052327,8.757515243463967,log-normal
-0.8643094001048062,2.735428358427201,log-normal
-6.492381533301342,2.777699656159299,log-normal
-5.516095518536158,3.5474405381149174,log-normal
-1.217151627385164,4.805615988393397,log-normal
-0.18550732803268666,6.576550330090405,log-normal
-0.9435866076148534,2.9002974494153806,log-normal
2.1739618653413415,9.742895779426206,log-normal
-4.586193095695902,7.040554678036572,log-normal
-3.9478769016402335,7.399026691750538,log-normal
-4.442806972070495,7.292966434479218,log-normal
-3.368846904780179,3.0604752384838023,log-normal
-1.6679669795518313,8.740235962387315,log-normal
2.940864629933004,5.79092789249607,log-normal
-3.915115043471589,7.872125544576924,log-normal
-2.0298319616606646,9.589577837191237,log-normal
-0.9061024369162864,4.9144194687962965,log-normal
-0.26897056049003765,6.221062275513761,log-normal
-3.3252973501061494,5.399690565540579,log-normal
-2.5470784421045796,5.90126159093315,log-normal
-0.5697794141100831,4.2138242532281645,log-normal
-0.8962231735644974,2.5302358464279417,log-normal
-0.11617143603506264,5.669750023314555,log-normal
-0.3585596753615109,4.636891284327371,log-normal
-1.6485856965021706,5.8257312947591835,log-normal
2.0312781779532743,10.59977273893411,log-normal
0.031137782959139715,7.463328289763097,log-normal
1.0114238456628821,2.5573339308292344,log-normal
-0.719150867368064,3.8599295369638305,log-normal
-0.311108158194895,8.853274517501115,log-normal
-0.592348311903548,7.68851998501968,log-normal
-5.247125239554093,9.800929778196775,log-normal
-1.4903057741219095,3.3253480600642265,log-normal
1.1014555406952034,4.450891532094375,log-normal
2.2454057764251636,3.9211508121153837,log-normal
-2.7536878613449263,3.3604266233316906,log-normal
1.642904082912926,9.466853276555552,log-normal
-0.5169185221656056,5.791040306906382,log-normal
0.7606894126522756,1.825577737740157,log-normal
1.6578452823583856,5.049917403730165,log-normal
-1.5660612073201567,4.060307844264582,log-normal
-1.6810203452524073,2.474249553777709,log-normal
0.7927108934782954,5.50410897557693,log-normal
-2.9437598860335763,13.355732394629536,log-normal
-0.33149703182977386,2.246091380565066,log-normal
-0.19620071471439393,3.9258218797873266,log-normal
-2.145495770902372,8.037723576651095,log-normal
1.241995655678612,6.251828068326773,log-normal
0.8243958736065966,9.414972795918079,log-normal
1.4441533137130476,5.589126599185963,log-normal
-0.6612671926264906,5.233379244815169,log-normal
-1.7810675198115158,2.736957342544646,log-normal
-1.3342714927295063,3.78288544151497,log-normal
-3.623385903480305,7.2962158186518735,log-normal
0.27734869934624307,12.405996843994819,log-normal
1.835433376919699,12.297429990331425,log-normal
-2.5761826767816096,4.87027044291481,log-normal
1.2225854091472144,7.814016557502539,log-normal
2.825111914585427,14.29402001816422,log-normal
0.17602567558704263,5.251498940236739,log-normal
-0.8057653564661093,8.137840242721904,log-normal
-2.8847553554462415,4.2990217390972205,log-normal
-4.308071366743648,5.668692679034631,log-normal
-0.6089274938184359,6.223952732035718,log-normal
-0.18332445738871872,9.586390932601912,log-normal
0.5200864213298046,6.649467513413494,log-normal
-1.283014951941585,3.660708071794362,log-normal
-0.13453511029838972,2.540280964852703,log-normal
-3.87347900444288,11.383708365311238,log-normal
-0.5717591688352361,2.6168522883337064,log-normal
-3.553530619978042,4.423776851010117,log-normal
-2.9421835569987245,5.465270043058732,log-normal
-3.7441365850608106,4.77265216195165,log-normal
-0.7370103820803694,5.51876639696938,log-normal
-0.4870089957223568,2.6721308682537788,log-normal
0.11605389077181827,6.250374442198031,log-normal
-1.649704316562489,3.7648973429722834,log-normal
1.4491340482256803,16.78159932613574,log-normal
-1.1646065203418865,9.60467614524358,log-normal
-0.24909035234984378,5.826419278743321,log-normal
1.908874683480012,5.11694034046284,log-normal
-1.650127937990173,5.501049979519879,log-normal
2.055548052747419,11.331487054558137,log-normal
0.4459382129225171,6.554234970817432,log-normal
0.5197149454590946,2.8664095618437404,log-normal
0.06043566718796689,5.281441271659822,log-normal
-2.4091578153150084,2.6900241838456593,log-normal
-2.5318793923294596,2.0277605566849912,log-normal
-4.273781073726868,4.7967259911719795,log-normal
-2.326189943830577,6.830643774181811,log-normal
-1.2449823884660716,20.68019079841648,log-normal
-1.3641749300468964,5.344626165794226,log-normal
-3.986142335236805,2.4197381675019916,log-normal
-2.021420545603217,4.639827330122083,log-normal
-2.1871492148103213,6.421499313571198,log-normal
-2.7014662849607296,6.236536775257428,log-normal
0.7545786289074372,4.943082504536699,log-normal
-2.814713197270291,3.438256712670992,log-normal
1.2435435734001148,4.011949361575764,log-normal
-2.2813755409988197,3.9097989427437203,log-normal
-2.6429375817921947,2.6305144954668904,log-normal
-1.9488135570676648,4.89742582266207,log-normal
-3.0337894436361283,23.961141079327792,log-normal
-2.290549254779606,3.482348078456143,log-normal
-0.029016804050855605,6.711265385878002,log-normal
-4.329955569822625,4.990169129304218,log-normal
-2.425172729146021,11.839436778923707,log-normal
1.23822578344351,7.204389553953893,log-normal
1.9341821675773656,2.8812006379330657,log-normal
-3.116468698841015,3.0770385667022695,log-normal
1.2849897991292645,4.575916373644547,log-normal
-1.7955393578692886,3.718801908939494,log-normal
-1.9071921642893672,5.896104200388594,log-normal
-5.759035314291657,5.3662467134488905,log-normal
1.2362045090196263,5.499249960517686,log-normal
-0.6153770725793395,2.8151525234558314,log-normal
2.309228863886492,3.356951115595827,log-normal
0.13284316486836212,2.8356092235307866,log-normal
-2.5804467148786503,9.343485583209583,log-normal
-1.9547618109908689,5.580175375305881,log-normal
-0.6697628896152477,5.163409803680341,log-normal
-0.8886320668093827,8.620719612279713,log-normal
-0.20389669363746743,7.0555422358902,log-normal
-0.2682306659160245,10.015910307311005,log-normal
-4.826022199485443,3.5621247397669684,log-normal
-0.5140359819963625,5.624281942047567,log-normal
-0.5425242279538512,4.097449085344569,log-normal
-0.3275108722367108,6.850839919081472,log-normal
-2.5034494473541877,12.178983915751399,log-normal
-1.7161285474389487,5.383652409313425,log-normal
-0.2277497694904057,5.347435395409375,log-normal
1.6052898479309348,6.439868245617813,log-normal
0.46399727452653483,4.88271528191459,log-normal
1.0446818362943033,3.7562695560328385,log-normal
1.5398434720753231,1.9148517695308045,log-normal
0.3697710683035047,4.989003779057023,log-normal
-1.4174812238489611,3.631216185533399,log-normal
-6.411945017020603,3.572348457892111,log-normal
-5.309605858019407,6.619543459784696,log-normal
-0.9399172954545487,5.756336742848568,log-normal
-0.6515946298399773,7.781152047343804,log-normal
1.1446725394801103,5.044203307257596,log-normal
0.7711556874496508,9.913881296393829,log-normal
-4.590814465089289,6.378405195673125,log-normal
0.8682246839139784,2.8815418213733888,log-normal
-1.808462356610729,3.1546399102722744,log-normal
-1.6369596001790243,8.443919068340357,log-normal
0.49527541369177785,8.910225612199035,log-normal
-3.7137015083216376,12.274817270859057,log-normal
-2.7236883644743464,7.86310355136468,log-normal
-1.9920716672158574,12.645872079769479,log-normal
-3.6191893556410077,4.536414011393409,log-normal
0.7513683663418067,6.812387108995021,log-normal
3.6797721559729393,2.5932825633638816,log-normal
-0.6106090398878683,14.305245504912465,log-normal
-0.5972660635462653,2.120500947268376,log-normal
0.7021769398911586,8.90868797866447,log-normal
1.411862904496941,12.03963573508011,log-normal
-1.8431335298452483,6.140479843447665,log-normal
-1.8006297412169965,4.148095610226895,log-normal
-2.9821446111970036,4.2021490751584905,log-normal
-2.4000905212006924,3.4164119238191306,log-normal
-2.9888922672585387,6.396202059723894,log-normal
-2.1897119582159394,3.187421326666973,log-normal
-0.22564169088511987,4.129154449545299,log-normal
-3.4023259382265416,3.5004004181037724,log-normal
1.1668568480201458,7.774564969043732,log-normal
-5.605416828041814,4.676184268993491,log-normal
-1.378827193293216,4.113701580553318,log-normal
-4.756782553954688,4.837160717865359,log-normal
-0.45825044895524014,6.487404046485124,log-normal
